property,entity,frequency,timeline_entry_count,evaluated_n_statements
P39,Q13021473,Many-Years,3,3
P39,Q13022821,A-Few-Years,6,6
P39,Q13025417,A-Few-Years,7,7
P39,Q16139891,A-Few-Years,4,4
P39,Q16141360,A-Few-Years,4,4
P39,Q16306360,A-Few-Years,4,4
P39,Q65665996,A-Few-Years,3,3
P39,Q66010365,A-Few-Years,6,6
P39,Q7114582,A-Few-Years,5,5
P39,Q14995,Many-Years,3,3
P39,Q5095206,A-Few-Years,3,3
P39,Q111836,Many-Years,3,3
P39,Q11803064,A-Few-Years,3,3
P39,Q11934974,A-Few-Years,3,3
P39,Q11979227,A-Few-Years,3,3
P39,Q11997159,A-Few-Years,3,3
P39,Q12349980,A-Few-Years,3,3
P39,Q123779146,A-Few-Years,3,3
P39,Q123779189,A-Few-Years,5,5
P39,Q123779310,A-Few-Years,6,6
P39,Q123779408,A-Year,6,6
P39,Q123779576,A-Few-Years,5,5
P39,Q123779677,A-Few-Years,3,3
P39,Q123779734,A-Year,5,5
P39,Q12383098,A-Few-Years,4,4
P39,Q124450549,A-Few-Years,5,5
P39,Q124450851,A-Few-Years,4,4
P39,Q124451006,A-Few-Years,5,5
P39,Q124451049,A-Few-Years,3,3
P39,Q124451172,A-Few-Years,5,5
P39,Q124451366,A-Few-Years,4,4
P39,Q12713409,A-Few-Years,3,3
P39,Q12714508,A-Few-Years,4,4
P39,Q1291976,Many-Years,3,3
P39,Q129782,A-Few-Years,3,3
P39,Q135416187,A-Few-Years,3,3
P39,Q13575394,A-Few-Years,3,3
P39,Q138355707,A-Few-Years,3,3
P39,Q1489558,A-Few-Years,3,3
P39,Q14945607,A-Few-Years,4,4
P39,Q1512517,A-Few-Years,13,13
P39,Q15997503,A-Few-Years,4,4
P39,Q16058991,A-Few-Years,3,3
P39,Q16760663,A-Few-Years,3,3
P39,Q16853862,A-Few-Years,6,6
P39,Q16930189,A-Few-Years,7,7
P39,Q177745,A-Few-Years,4,4
P39,Q1783306,A-Few-Years,3,3
P39,Q19631639,A-Few-Years,3,3
P39,Q19963537,A-Few-Years,8,8
P39,Q21832777,A-Few-Years,4,4
P39,Q25292111,A-Few-Years,3,3
P39,Q3103361,A-Year,4,4
P39,Q3383342,A-Few-Years,5,5
P39,Q3429953,Many-Years,3,3
P39,Q4753947,A-Few-Years,7,7
P39,Q4799942,A-Few-Years,3,3
P39,Q48815295,A-Few-Years,3,3
P39,Q50361836,A-Few-Years,5,5
P39,Q50364296,A-Few-Years,12,12
P39,Q50374755,A-Few-Years,7,7
P39,Q5039983,A-Few-Years,3,3
P39,Q50560751,A-Few-Years,6,6
P39,Q50699437,A-Few-Years,7,7
P39,Q50886804,A-Few-Years,7,7
P39,Q50918972,A-Few-Years,4,4
P39,Q50929364,A-Few-Years,7,7
P39,Q5649954,A-Few-Years,4,4
P39,Q5740251,A-Few-Years,3,3
P39,Q5795555,A-Few-Years,6,6
P39,Q6221660,A-Few-Years,3,3
P39,Q6731339,A-Few-Years,3,3
P39,Q94016613,A-Few-Years,4,4
P39,Q975922,A-Few-Years,3,3
P39,Q25441807,A-Few-Years,3,3
P39,Q5439145,A-Few-Years,3,3
P39,Q3027616,A-Few-Years,4,4
P39,Q101244911,A-Few-Years,3,3
P39,Q112728027,A-Few-Years,4,4
P39,Q113486848,A-Few-Years,3,3
P39,Q11560570,A-Few-Years,3,3
P39,Q116407,Many-Years,3,3
P39,Q12965596,A-Few-Years,3,3
P39,Q12968514,A-Few-Years,3,3
P39,Q12970085,A-Few-Years,3,3
P39,Q150054,A-Few-Years,3,3
P39,Q16149679,A-Few-Years,4,4
P39,Q16150268,A-Few-Years,4,4
P39,Q17371046,A-Few-Years,4,4
P39,Q17371094,A-Few-Years,4,4
P39,Q2197580,A-Few-Years,3,3
P39,Q2324230,A-Few-Years,3,3
P39,Q3550636,A-Few-Years,3,3
P39,Q4888484,A-Few-Years,4,4
P39,Q5169661,A-Few-Years,4,4
P39,Q5496959,A-Few-Years,4,4
P39,Q6272048,A-Few-Years,3,3
P39,Q6349093,A-Few-Years,4,4
P39,Q66088075,A-Few-Years,6,6
P39,Q66305325,A-Few-Years,4,4
P39,Q66776971,A-Few-Years,3,3
P39,Q66777070,A-Few-Years,4,4
P39,Q66777075,A-Few-Years,3,3
P39,Q66777084,A-Few-Years,3,3
P39,Q66777091,A-Few-Years,4,4
P39,Q66777092,A-Few-Years,4,4
P39,Q66777115,A-Few-Years,4,4
P39,Q66777117,A-Few-Years,4,4
P39,Q6761357,A-Few-Years,3,3
P39,Q7609006,A-Few-Years,3,3
P39,Q7701087,A-Few-Years,3,3
P39,Q9439903,A-Few-Years,3,3
P39,Q97300997,A-Few-Years,4,4
P39,Q3142037,A-Few-Years,4,4
P39,Q13017067,Many-Years,3,3
P39,Q13023582,A-Few-Years,3,3
P39,Q19360812,A-Few-Years,3,3
P39,Q20564346,A-Few-Years,3,3
P39,Q28861024,A-Few-Years,4,4
P39,Q47545263,A-Year,3,3
P39,Q11033673,A-Few-Years,3,3
P39,Q11921626,A-Few-Years,4,4
P39,Q11929288,A-Few-Years,4,4
P39,Q16569215,A-Few-Years,3,3
P39,Q27864276,A-Few-Years,3,3
P39,Q3393539,Many-Years,3,3
P39,Q3753572,A-Few-Years,3,3
P39,Q3753632,A-Few-Years,3,3
P39,Q603406,A-Few-Years,3,3
P39,Q81619389,A-Few-Years,3,3
P39,Q8196945,Many-Years,3,3
P39,Q86834551,Many-Years,3,3
P39,Q9066401,A-Year,5,5
P39,Q7906295,Many-Years,3,3
P39,Q1124488,A-Few-Years,4,4
P39,Q15936491,A-Few-Years,7,7
P39,Q15936537,A-Few-Years,4,4
P39,Q16576238,A-Few-Years,6,6
P39,Q17285132,A-Few-Years,7,7
P39,Q19361811,A-Year,6,6
P39,Q19850588,A-Year,6,6
P39,Q21542324,A-Few-Years,4,4
P39,Q22338098,A-Year,4,4
P39,Q3604378,A-Few-Years,5,5
P39,Q3611236,A-Few-Years,7,7
P39,Q3719786,A-Few-Years,4,4
P39,Q3724358,A-Few-Years,5,5
P39,Q3725763,Many-Years,3,3
P39,Q3725848,A-Few-Years,4,4
P39,Q3742688,A-Few-Years,5,5
P39,Q3749770,A-Few-Years,8,8
P39,Q3762399,A-Few-Years,7,7
P39,Q3767447,A-Few-Years,4,4
P39,Q3770290,Many-Years,3,3
P39,Q3770496,A-Few-Years,6,6
P39,Q3839516,A-Year,4,4
P39,Q3876156,Many-Years,3,3
P39,Q3884926,A-Few-Years,3,3
P39,Q3904237,A-Few-Years,3,3
P39,Q3929030,A-Few-Years,4,4
P39,Q3983872,A-Few-Years,5,5
P39,Q4000304,A-Year,5,5
P39,Q47843516,A-Few-Years,5,5
P39,Q48812261,A-Few-Years,5,5
P39,Q50059214,A-Few-Years,4,4
P39,Q55097533,A-Few-Years,4,4
P39,Q63098767,Many-Years,3,3
P39,Q63681384,Many-Years,3,3
P39,Q63907841,A-Year,4,4
P39,Q63924847,Many-Years,3,3
P39,Q63959576,Many-Years,3,3
P39,Q2082616,A-Few-Years,3,3
P39,Q64762340,A-Few-Years,3,3
P39,Q880817,A-Few-Years,4,4
P39,Q27824513,A-Few-Years,3,3
P39,Q109342957,A-Few-Years,4,4
P39,Q15897619,A-Few-Years,6,6
P39,Q15955832,A-Few-Years,5,5
P39,Q16260582,A-Few-Years,5,5
P39,Q16908359,A-Few-Years,3,3
P39,Q17499593,A-Few-Years,3,3
P39,Q18226621,A-Few-Years,7,7
P39,Q19825697,A-Few-Years,4,4
P39,Q28418899,A-Few-Years,3,3
P39,Q30946589,A-Few-Years,3,3
P39,Q50063892,A-Few-Years,4,4
P39,Q50070241,A-Few-Years,5,5
P39,Q50071208,A-Few-Years,5,5
P39,Q50071950,A-Few-Years,6,6
P39,Q50088349,A-Few-Years,3,3
P39,Q60992793,A-Few-Years,6,6
P39,Q67931672,A-Few-Years,5,5
P39,Q8272145,A-Few-Years,6,6
P39,Q8273543,A-Few-Years,5,5
P39,Q8347798,A-Few-Years,4,4
P39,Q8348569,A-Few-Years,5,5
P39,Q8349734,A-Few-Years,4,4
P39,Q8350180,A-Few-Years,6,6
P39,Q8350423,A-Few-Years,7,7
P39,Q9025162,A-Few-Years,6,6
P39,Q9067119,A-Few-Years,6,6
P39,Q4289511,A-Few-Years,3,3
P39,Q16157346,A-Few-Years,6,6
P39,Q30931871,A-Few-Years,3,3
P39,Q3164834,A-Few-Years,4,4
P39,Q3629365,A-Few-Years,3,3
P39,Q1373883,Many-Years,4,4
P39,Q665685,Many-Years,3,3
P39,Q1759025,A-Few-Years,3,3
P39,Q121549024,Many-Years,3,3
P39,Q56556415,A-Year,4,4
P39,Q5935318,A-Few-Years,3,3
P39,Q4573248,Many-Years,3,3
P39,Q75612607,A-Few-Years,3,3
P39,Q33115691,A-Few-Years,3,3
P39,Q3387740,A-Few-Years,3,3
P39,Q3762092,A-Few-Years,5,5
P39,Q3939978,A-Few-Years,3,3
P39,Q62460457,A-Few-Years,5,5
P39,Q933146,Many-Years,3,3
P39,Q2332413,A-Few-Years,3,3
P39,Q809293,A-Few-Years,3,3
P39,Q12305482,A-Few-Years,3,3
P39,Q12319468,A-Few-Years,3,3
P39,Q12320850,A-Few-Years,3,3
P39,Q12323822,A-Few-Years,3,3
P39,Q16185367,A-Few-Years,4,4
P39,Q3167111,A-Few-Years,4,4
P39,Q43904417,A-Few-Years,3,3
P39,Q47001130,A-Few-Years,3,3
P39,Q5544169,A-Few-Years,4,4
P39,Q22348505,A-Few-Years,3,3
P39,Q880367,A-Few-Years,4,4
P39,Q6297471,A-Few-Years,3,3
P39,Q5728825,A-Few-Years,3,3
P39,Q3262488,A-Few-Years,3,3
P39,Q105943066,A-Few-Years,4,4
P39,Q106863614,A-Few-Years,4,4
P39,Q106863748,A-Few-Years,4,4
P39,Q106863768,A-Few-Years,4,4
P39,Q106863844,A-Few-Years,5,5
P39,Q120885536,A-Few-Years,4,4
P39,Q12350092,A-Few-Years,5,5
P39,Q126597640,A-Few-Years,5,5
P39,Q12715744,A-Few-Years,3,3
P39,Q127267201,Many-Years,3,3
P39,Q12886219,A-Few-Years,3,3
P39,Q130365704,A-Few-Years,6,6
P39,Q14857805,A-Few-Years,3,3
P39,Q15969663,A-Few-Years,3,3
P39,Q15969683,A-Few-Years,3,3
P39,Q15973640,A-Few-Years,3,3
P39,Q16853692,A-Few-Years,3,3
P39,Q23805570,A-Few-Years,4,4
P39,Q2416644,Many-Years,3,3
P39,Q30104955,A-Few-Years,6,6
P39,Q30144953,A-Few-Years,6,6
P39,Q3260335,A-Few-Years,3,3
P39,Q3386414,Many-Years,4,4
P39,Q43476866,A-Few-Years,3,3
P39,Q4566567,A-Few-Years,3,3
P39,Q5819918,A-Few-Years,4,4
P39,Q5980791,A-Few-Years,6,6
P39,Q61742979,A-Few-Years,5,5
P39,Q6218804,A-Few-Years,3,3
P39,Q63967224,A-Few-Years,6,6
P39,Q71718394,A-Few-Years,3,3
P39,Q75971950,A-Few-Years,4,4
P39,Q8018938,Many-Years,4,4
P39,Q94627631,A-Few-Years,4,4
P39,Q96244170,A-Few-Years,6,6
P39,Q17095749,A-Few-Years,3,3
P39,Q16198916,A-Few-Years,3,3
P39,Q3771540,A-Few-Years,3,3
P39,Q557693,A-Few-Years,3,3
P39,Q1246284,A-Few-Years,3,3
P39,Q1468397,A-Few-Years,3,3
P39,Q1542297,A-Few-Years,4,4
P39,Q807695,A-Few-Years,3,3
P39,Q2439962,A-Few-Years,6,6
P39,Q108677828,A-Few-Years,5,5
P39,Q3929038,A-Year,5,5
P39,Q58145,A-Few-Years,4,4
P39,Q10307244,Many-Years,3,3
P39,Q112109779,A-Few-Years,4,4
P39,Q624217,A-Few-Years,6,6
P39,Q1239863,A-Few-Years,4,4
P39,Q28086072,A-Few-Years,3,3
P39,Q112062392,A-Few-Years,3,3
P39,Q3845699,A-Few-Years,3,3
P39,Q893288,A-Few-Years,3,3
P39,Q137825568,A-Few-Years,4,4
P39,Q691547,Many-Years,4,4
P39,Q3172298,A-Year,3,3
P39,Q130387591,Many-Years,3,3
P39,Q3764086,Many-Years,3,3
P39,Q108679744,A-Few-Years,5,5
P39,Q111145604,A-Few-Years,3,3
P39,Q115566390,Many-Years,3,3
P39,Q124448317,A-Few-Years,5,5
P39,Q16114487,A-Few-Years,4,4
P39,Q56222614,A-Few-Years,3,3
P39,Q8348841,A-Few-Years,5,5
P39,Q112571307,A-Few-Years,5,5
P39,Q11978107,A-Few-Months,5,5
P39,Q12303911,A-Few-Years,4,4
P39,Q1357367,A-Few-Years,4,4
P39,Q138353140,A-Year,5,5
P39,Q15117421,A-Few-Years,5,5
P39,Q212648,A-Few-Years,3,3
P39,Q4706864,Many-Years,3,3
P39,Q887853,A-Few-Years,5,5
P39,Q1407559,A-Few-Years,5,5
P39,Q26254130,A-Few-Years,3,3
P39,Q4705620,A-Few-Years,4,4
P39,Q112128491,A-Year,4,4
P39,Q112162972,A-Few-Years,3,3
P39,Q112162980,A-Year,4,4
P39,Q3765476,Many-Years,3,3
P39,Q107382961,A-Few-Years,3,3
P39,Q110252994,A-Few-Years,3,3
P39,Q113163556,A-Few-Years,3,3
P39,Q113361558,A-Few-Years,3,3
P39,Q120637899,A-Few-Years,5,5
P39,Q122106288,A-Few-Years,3,3
P39,Q122803246,A-Few-Years,3,3
P39,Q124801110,A-Year,4,4
P39,Q125159569,A-Few-Years,3,3
P39,Q125437830,A-Few-Years,3,3
P39,Q130196743,A-Few-Years,5,5
P39,Q130221032,A-Year,3,3
P39,Q130381072,A-Few-Years,3,3
P39,Q131377413,A-Year,3,3
P39,Q131546775,Many-Years,3,3
P39,Q133895005,A-Few-Years,4,4
P39,Q13653557,Many-Years,3,3
P39,Q138340238,A-Few-Years,3,3
P39,Q139695926,A-Few-Years,3,3
P39,Q1745927,A-Few-Years,3,3
P39,Q18539891,A-Few-Years,3,3
P39,Q19745898,A-Few-Years,3,3
P39,Q21179306,A-Few-Years,4,4
P39,Q28039511,A-Few-Years,3,3
P39,Q29919284,A-Few-Years,3,3
P39,Q3308499,A-Few-Years,5,5
P39,Q3350766,A-Few-Years,3,3
P39,Q3595242,A-Few-Years,3,3
P39,Q43287047,A-Year,5,5
P39,Q47930090,A-Few-Years,3,3
P39,Q48641868,A-Few-Years,5,5
P39,Q48982799,A-Few-Years,4,4
P39,Q49165982,A-Few-Years,7,7
P39,Q6685466,Many-Years,3,3
P39,Q7426422,A-Few-Years,3,3
P39,Q96623951,Many-Years,3,3
P39,Q99395311,A-Few-Years,3,3
P39,Q452773,A-Few-Years,4,4
P39,Q11509,Many-Years,3,3
P39,Q9037810,A-Few-Years,3,3
P39,Q6690891,A-Few-Years,4,4
P39,Q17420856,A-Few-Years,4,4
P39,Q24649841,A-Few-Years,3,3
P39,Q164824,A-Few-Years,4,4
P39,Q286645,A-Year,3,3
P39,Q2960766,A-Few-Years,4,4
P39,Q3557607,A-Few-Years,4,4
P39,Q523352,A-Few-Years,3,3
P39,Q11711246,Many-Years,3,3
P39,Q28359299,A-Few-Years,3,3
P39,Q1382002,A-Few-Years,11,11
P39,Q16845988,A-Few-Years,4,4
P39,Q3525068,A-Few-Years,5,5
P39,Q93359790,A-Year,3,3
P39,Q109563938,A-Few-Years,3,3
P39,Q109564111,A-Few-Years,3,3
P39,Q11185376,A-Few-Years,3,3
P39,Q123219186,A-Few-Years,3,3
P39,Q123245319,A-Few-Years,3,3
P39,Q123337918,A-Few-Years,3,3
P39,Q123346501,A-Few-Years,3,3
P39,Q123523274,A-Few-Years,3,3
P39,Q12472229,A-Few-Years,3,3
P39,Q12472657,A-Few-Years,3,3
P39,Q12473894,A-Few-Years,3,3
P39,Q12482308,A-Few-Years,3,3
P39,Q12486233,A-Few-Years,3,3
P39,Q12486797,A-Few-Years,3,3
P39,Q12498747,A-Few-Years,4,4
P39,Q12499371,A-Few-Years,3,3
P39,Q12499407,A-Few-Years,3,3
P39,Q12500163,A-Few-Years,3,3
P39,Q12506342,A-Few-Years,3,3
P39,Q12506459,A-Few-Years,3,3
P39,Q12507435,A-Few-Years,3,3
P39,Q12511438,A-Few-Years,3,3
P39,Q12512226,A-Few-Years,3,3
P39,Q12521123,A-Few-Years,3,3
P39,Q13095097,A-Few-Years,4,4
P39,Q1350057,A-Few-Years,4,4
P39,Q16161966,A-Few-Years,3,3
P39,Q16162333,A-Few-Years,3,3
P39,Q16162502,A-Few-Years,3,3
P39,Q16162627,A-Few-Years,3,3
P39,Q16162741,A-Few-Years,3,3
P39,Q16165599,A-Few-Years,3,3
P39,Q16167910,A-Few-Years,3,3
P39,Q16168068,A-Few-Years,3,3
P39,Q16169248,A-Few-Years,3,3
P39,Q16169414,A-Few-Years,3,3
P39,Q16170072,A-Few-Years,3,3
P39,Q16172225,A-Few-Years,3,3
P39,Q16176030,A-Few-Years,3,3
P39,Q16176436,A-Few-Years,3,3
P39,Q16177298,A-Few-Years,3,3
P39,Q16178925,A-Few-Years,3,3
P39,Q16180049,A-Few-Years,3,3
P39,Q16181211,A-Few-Years,3,3
P39,Q16181986,A-Few-Years,3,3
P39,Q16182937,A-Few-Years,3,3
P39,Q16184425,A-Few-Years,3,3
P39,Q16188512,A-Few-Years,3,3
P39,Q1662135,A-Few-Years,3,3
P39,Q17410351,A-Few-Years,3,3
P39,Q17410478,A-Few-Years,3,3
P39,Q17410493,A-Few-Years,3,3
P39,Q17410575,A-Few-Years,3,3
P39,Q17410595,A-Few-Years,3,3
P39,Q17410598,A-Few-Years,3,3
P39,Q17410713,A-Few-Years,3,3
P39,Q17410756,A-Few-Years,3,3
P39,Q17410763,A-Few-Years,3,3
P39,Q17410767,A-Few-Years,3,3
P39,Q17410811,A-Few-Years,3,3
P39,Q17410841,A-Few-Years,3,3
P39,Q17410908,A-Few-Years,3,3
P39,Q17411193,A-Few-Years,3,3
P39,Q17411356,A-Few-Years,3,3
P39,Q17411447,A-Few-Years,3,3
P39,Q17411522,A-Few-Years,3,3
P39,Q17997939,A-Few-Years,3,3
P39,Q17998234,A-Few-Years,3,3
P39,Q18421250,A-Few-Years,3,3
P39,Q18421363,A-Few-Years,3,3
P39,Q18421422,A-Few-Years,3,3
P39,Q18421463,A-Few-Years,3,3
P39,Q20278327,A-Few-Years,3,3
P39,Q25467525,A-Few-Years,3,3
P39,Q25470630,A-Few-Years,3,3
P39,Q4115277,A-Few-Years,3,3
P39,Q4264069,A-Few-Years,3,3
P39,Q56391418,A-Few-Years,3,3
P39,Q56391422,A-Few-Years,3,3
P39,Q56392805,A-Few-Years,3,3
P39,Q56398760,A-Few-Years,3,3
P39,Q56398866,A-Few-Years,3,3
P39,Q56399548,A-Few-Years,3,3
P39,Q56399550,A-Few-Years,3,3
P39,Q5928435,A-Few-Years,4,4
P39,Q60330208,A-Few-Years,3,3
P39,Q72086432,A-Few-Years,3,3
P39,Q7806029,A-Few-Years,3,3
P39,Q96987319,A-Few-Years,3,3
P39,Q96987544,A-Few-Years,3,3
P39,Q96987607,A-Few-Years,3,3
P39,Q96987708,A-Few-Years,3,3
P39,Q96987976,A-Few-Years,3,3
P39,Q96987982,A-Few-Years,3,3
P39,Q96988040,A-Few-Years,3,3
P39,Q96988049,A-Few-Years,3,3
P39,Q96988058,A-Few-Years,3,3
P39,Q96988063,A-Few-Years,3,3
P39,Q96988072,A-Few-Years,3,3
P39,Q96988335,A-Few-Years,3,3
P39,Q96988387,A-Few-Years,3,3
P39,Q96988731,A-Few-Years,3,3
P39,Q96989125,A-Few-Years,3,3
P39,Q96989173,A-Few-Years,3,3
P39,Q96989463,A-Few-Years,3,3
P39,Q96989465,A-Few-Years,3,3
P39,Q96989494,A-Few-Years,3,3
P39,Q96989539,A-Few-Years,3,3
P39,Q96989547,A-Few-Years,3,3
P39,Q96989554,A-Few-Years,3,3
P39,Q96991913,A-Few-Years,3,3
P39,Q63929279,A-Year,4,4
P39,Q76365836,A-Few-Months,4,4
P39,Q882665,Many-Years,3,3
P39,Q14915630,A-Few-Years,5,5
P39,Q5024838,A-Few-Years,3,3
P39,Q5931288,A-Few-Years,4,4
P39,Q6100036,A-Few-Years,3,3
P39,Q50400266,A-Year,4,4
P39,Q111323030,A-Few-Years,3,3
P39,Q16709423,Many-Years,3,3
P39,Q964173,A-Few-Years,4,4
P39,Q64763950,A-Few-Years,3,3
P39,Q105835852,A-Few-Years,4,4
P39,Q5258613,A-Few-Years,3,3
P39,Q313539,A-Few-Years,6,6
P39,Q11801634,A-Few-Years,7,7
P39,Q11806927,A-Few-Years,6,6
P39,Q16066124,A-Few-Years,4,4
P39,Q16066152,A-Year,4,4
P39,Q16239347,A-Few-Years,3,3
P39,Q16741837,A-Few-Years,4,4
P39,Q16852461,A-Few-Years,3,3
P39,Q17308814,A-Few-Years,4,4
P39,Q17388210,A-Few-Years,4,4
P39,Q18527003,A-Few-Years,5,5
P39,Q18534207,A-Few-Years,5,5
P39,Q19872310,A-Few-Years,3,3
P39,Q19898498,A-Few-Years,3,3
P39,Q21548649,A-Few-Years,5,5
P39,Q21548769,A-Few-Years,5,5
P39,Q21548860,A-Few-Years,3,3
P39,Q24248899,A-Few-Years,3,3
P39,Q24254285,Many-Years,3,3
P39,Q24254787,A-Few-Years,5,5
P39,Q24254896,A-Few-Years,4,4
P39,Q24568622,A-Few-Years,3,3
P39,Q24568663,A-Few-Years,3,3
P39,Q24568669,A-Few-Years,3,3
P39,Q247141,A-Few-Years,6,6
P39,Q25863363,A-Few-Years,5,5
P39,Q25935056,A-Few-Years,3,3
P39,Q26208330,A-Few-Years,3,3
P39,Q26213071,A-Few-Years,5,5
P39,Q26234465,A-Few-Years,3,3
P39,Q26250375,A-Few-Years,3,3
P39,Q26262870,A-Few-Years,3,3
P39,Q4719948,A-Few-Years,3,3
P39,Q4798252,A-Few-Years,3,3
P39,Q5341721,A-Few-Years,3,3
P39,Q5341921,A-Few-Years,3,3
P39,Q5480600,A-Few-Years,5,5
P39,Q5481980,A-Few-Years,4,4
P39,Q5536093,A-Few-Years,4,4
P39,Q5541856,A-Few-Years,3,3
P39,Q5542688,A-Few-Years,3,3
P39,Q5543836,A-Few-Years,9,9
P39,Q5724684,A-Few-Years,3,3
P39,Q5902204,A-Few-Years,4,4
P39,Q6133505,A-Few-Years,7,7
P39,Q6220294,A-Few-Years,4,4
P39,Q6229646,A-Few-Years,3,3
P39,Q6286271,A-Few-Years,4,4
P39,Q6679447,Many-Years,3,3
P39,Q6790144,A-Few-Years,9,9
P39,Q679074,A-Few-Years,3,3
P39,Q7411097,A-Few-Years,3,3
P39,Q7526168,A-Few-Years,3,3
P39,Q7526933,A-Few-Years,3,3
P39,Q7528937,A-Few-Years,6,6
P39,Q7787181,A-Few-Years,6,6
P39,Q7964354,A-Few-Years,4,4
P39,Q8016851,A-Few-Years,3,3
P39,Q20027779,A-Few-Years,4,4
P39,Q135976264,A-Few-Years,3,3
P39,Q138355226,Many-Years,3,3
P39,Q1549976,A-Year,5,5
P39,Q26265459,A-Few-Years,4,4
P39,Q3121266,A-Few-Years,4,4
P39,Q4718301,A-Few-Years,7,7
P39,Q50374720,A-Few-Years,3,3
P39,Q50626164,A-Few-Years,5,5
P39,Q65600,A-Few-Years,3,3
P39,Q699890,Many-Years,3,3
P39,Q7525998,A-Few-Years,7,7
P39,Q7788361,A-Few-Years,6,6
P39,Q7795640,A-Few-Years,3,3
P39,Q94692778,A-Few-Years,3,3
P39,Q1970615,A-Few-Years,5,5
P39,Q277673,A-Few-Years,7,7
P39,Q3182472,A-Few-Years,5,5
P39,Q361245,A-Few-Years,6,6
P39,Q438336,A-Few-Years,4,4
P39,Q685992,A-Few-Years,7,7
P39,Q881245,A-Few-Years,5,5
P39,Q881600,A-Few-Years,7,7
P39,Q928988,A-Few-Years,5,5
P39,Q110261489,A-Few-Years,5,5
P39,Q1710201,A-Few-Years,3,3
P39,Q5944943,A-Few-Years,3,3
P39,Q10263049,A-Few-Years,5,5
P39,Q10310998,A-Few-Years,3,3
P39,Q114877532,A-Few-Years,4,4
P39,Q123368767,A-Few-Years,4,4
P39,Q16650664,A-Few-Years,3,3
P39,Q18288222,A-Few-Years,3,3
P39,Q20652874,A-Few-Years,3,3
P39,Q29640032,A-Few-Years,3,3
P39,Q3302184,A-Few-Years,5,5
P39,Q47011495,Many-Years,3,3
P39,Q5004419,Many-Years,4,4
P39,Q50668818,A-Few-Years,5,5
P39,Q50891861,A-Few-Years,3,3
P39,Q56660738,A-Few-Years,3,3
P39,Q1921573,A-Few-Years,3,3
P39,Q19976909,A-Few-Years,3,3
P39,Q5628441,A-Few-Years,3,3
P39,Q96642771,Many-Years,3,3
P39,Q15616038,A-Few-Years,3,3
P39,Q16122988,A-Few-Years,3,3
P39,Q5262335,Many-Years,3,3
P39,Q7301883,A-Few-Years,3,3
P39,Q98841301,A-Few-Years,3,3
P39,Q102401433,A-Few-Years,3,3
P39,Q2390023,A-Few-Years,3,3
P39,Q2907803,A-Few-Years,4,4
P39,Q257752,A-Year,4,4
P39,Q6939945,A-Few-Years,3,3
P39,Q332508,A-Few-Years,4,4
P39,Q26509592,A-Few-Years,3,3
P39,Q18541274,A-Few-Years,5,5
P39,Q28035798,A-Few-Years,3,3
P39,Q177583,A-Few-Years,4,4
P39,Q21747027,A-Few-Years,3,3
P39,Q29624461,A-Few-Years,3,3
P39,Q4110329,A-Few-Years,3,3
P39,Q3266890,A-Few-Years,3,3
P39,Q5587079,Many-Years,3,3
P39,Q13585278,Many-Years,3,3
P39,Q908305,A-Few-Years,5,5
P39,Q957748,Many-Years,3,3
P39,Q110576104,A-Year,7,7
P39,Q6038897,A-Few-Years,3,3
P39,Q326711,Many-Years,3,3
P39,Q106162879,A-Few-Years,3,3
P39,Q112650305,A-Few-Years,4,4
P39,Q131675735,A-Few-Years,3,3
P39,Q25310,A-Few-Years,3,3
P39,Q3384224,A-Few-Years,3,3
P39,Q65107749,A-Few-Years,3,3
P39,Q99301853,A-Few-Years,4,4
P39,Q23907029,A-Few-Years,3,3
P39,Q20724589,Many-Years,4,4
P39,Q6117657,A-Few-Years,3,3
P39,Q6255933,A-Few-Years,3,3
P39,Q115705512,A-Few-Years,3,3
P39,Q100755299,A-Few-Years,3,3
P39,Q112838395,Many-Years,3,3
P39,Q11685583,Many-Years,3,3
P39,Q4858808,A-Few-Years,3,3
P39,Q7365042,A-Few-Years,3,3
P39,Q881420,A-Few-Years,7,7
P39,Q5665525,A-Few-Years,3,3
P39,Q10346483,A-Year,3,3
P39,Q31198924,A-Few-Years,3,3
P39,Q19300060,A-Few-Years,3,3
P39,Q194000,A-Few-Years,3,3
P39,Q108867617,A-Few-Years,4,4
P39,Q27755581,A-Few-Years,4,4
P39,Q348185,A-Few-Years,3,3
P39,Q64785048,A-Few-Years,3,3
P39,Q141022426,A-Few-Years,3,3
P39,Q56744532,A-Few-Years,4,4
P39,Q570992,A-Few-Years,3,3
P39,Q68562967,A-Year,6,6
P39,Q1702273,A-Few-Years,4,4
P39,Q50386174,A-Few-Years,3,3
P39,Q1064314,Many-Years,3,3
P39,Q2268624,A-Few-Years,4,4
P39,Q3327109,A-Few-Years,5,5
P39,Q3849282,A-Few-Years,3,3
P39,Q112933058,A-Few-Years,3,3
P39,Q5953490,A-Few-Years,4,4
P39,Q16543727,A-Few-Years,4,4
P39,Q106928258,A-Few-Months,7,7
P39,Q110915064,A-Few-Months,3,3
P39,Q116056703,A-Few-Months,4,4
P39,Q12281964,A-Few-Months,4,4
P39,Q18027386,A-Few-Years,3,3
P39,Q2452363,Many-Years,3,3
P39,Q2161964,Many-Years,3,3
P39,Q59222076,A-Few-Years,3,3
P39,Q133746627,A-Few-Years,3,3
P39,Q237220,A-Few-Years,7,7
P39,Q35236,A-Few-Years,3,3
